"city_depart","city_arrival","count","city_arrival_present","city_depart_present"
24133,72021,1,NA,NA
24133,72029,1,NA,NA
24133,72038,1,NA,NA
24133,72039,3,NA,NA
24133,73001,8,NA,NA
24133,73006,1,NA,NA
24133,73009,4,NA,NA
24133,73042,1,NA,NA
24133,73066,1,NA,NA
24133,73083,5,NA,NA
24133,73098,3,NA,NA
24133,92003,2,NA,NA
24133,92094,2,NA,NA
24134,11001,11,NA,NA
24134,11002,207,NA,NA
24134,11004,1,NA,NA
24134,11005,4,NA,NA
24134,11007,1,NA,NA
24134,11008,3,NA,NA
24134,11013,1,NA,NA
24134,11018,1,NA,NA
24134,11023,1,NA,NA
24134,11024,12,NA,NA
24134,11029,25,NA,NA
24134,11035,3,NA,NA
24134,11037,3,NA,NA
24134,11038,3,NA,NA
24134,11039,1,NA,NA
24134,11044,1,NA,NA
24134,11050,6,NA,NA
24134,11052,5,NA,NA
24134,11054,2,NA,NA
24134,11056,2,NA,NA
24134,11057,3,NA,NA
24134,12002,10,NA,NA
24134,12005,2,NA,NA
24134,12007,2,NA,NA
24134,12009,7,NA,NA
24134,12014,63,NA,NA
24134,12021,62,NA,NA
24134,12025,61,NA,NA
24134,12026,1,NA,NA
24134,12029,5,NA,NA
24134,12030,2,NA,NA
24134,12035,2,NA,NA
24134,12040,1,NA,NA
24134,13003,2,NA,NA
24134,13004,8,NA,NA
24134,13006,3,NA,NA
24134,13008,124,NA,NA
24134,13010,11,NA,NA
24134,13011,49,NA,NA
24134,13013,48,NA,NA
24134,13014,1,NA,NA
24134,13016,21,NA,NA
24134,13017,3,NA,NA
24134,13019,2,NA,NA
24134,13021,6,NA,NA
24134,13023,1,NA,NA
24134,13025,20,NA,NA
24134,13029,6,NA,NA
24134,13036,1,NA,NA
24134,13040,18,NA,NA
24134,13044,2,NA,NA
24134,13046,1,NA,NA
24134,13049,114,NA,NA
24134,13053,46,NA,NA
24134,21001,21,NA,NA
24134,21002,6,NA,NA
24134,21003,1,NA,NA
24134,21004,344,NA,NA
24134,21005,30,NA,NA
24134,21006,60,NA,NA
24134,21007,16,NA,NA
24134,21008,1,NA,NA
24134,21009,28,NA,NA
24134,21010,8,NA,NA
24134,21011,4,NA,NA
24134,21012,13,NA,NA
24134,21013,25,NA,NA
24134,21014,11,NA,NA
24134,21015,41,NA,NA
24134,21016,14,NA,NA
24134,21017,3,NA,NA
24134,21018,24,NA,NA
24134,21019,14,NA,NA
24134,23002,7,NA,NA
24134,23003,3,NA,NA
24134,23016,7,NA,NA
24134,23025,6,NA,NA
24134,23027,3,NA,NA
24134,23033,3,NA,NA
24134,23038,12,NA,NA
24134,23039,3,NA,NA
24134,23045,6,NA,NA
24134,23047,37,NA,NA
24134,23050,1,NA,NA
24134,23062,5,NA,NA
24134,23077,1,NA,NA
24134,23081,13,NA,NA
24134,23086,1,NA,NA
24134,23088,41,NA,NA
24134,23094,132,NA,NA
24134,23096,2,NA,NA
24134,23099,1,NA,NA
24134,23102,1,NA,NA
24134,23103,2,NA,NA
24134,24001,583,NA,NA
24134,24007,26,NA,NA
24134,24008,57,NA,NA
24134,24009,3,NA,NA
24134,24011,24,NA,NA
24134,24014,10,NA,NA
24134,24016,3,NA,NA
24134,24020,750,NA,NA
24134,24028,4,NA,NA
24134,24033,14,NA,NA
24134,24038,30,NA,NA
24134,24041,2,NA,NA
24134,24043,30,NA,NA
24134,24045,1,NA,NA
24134,24048,14,NA,NA
24134,24054,10,NA,NA
24134,24055,29,NA,NA
24134,24059,3,NA,NA
24134,24062,940,NA,NA
24134,24066,45,NA,NA
24134,24086,11,NA,NA
24134,24094,53,NA,NA
24134,24104,6,NA,NA
24134,24107,91,NA,NA
24134,24109,25,NA,NA
24134,24130,6,NA,NA
24134,24133,2,NA,NA
24134,24134,1302,NA,NA
24134,24135,61,NA,NA
24134,24137,3,NA,NA
24134,25005,11,NA,NA
24134,25014,1,NA,NA
24134,25048,1,NA,NA
24134,25050,2,NA,NA
24134,25072,1,NA,NA
24134,25091,1,NA,NA
24134,25105,1,NA,NA
24134,25110,1,NA,NA
24134,25112,1,NA,NA
24134,25121,1,NA,NA
24134,31005,2,NA,NA
24134,37015,1,NA,NA
24134,42006,3,NA,NA
24134,43007,1,NA,NA
24134,44001,1,NA,NA
24134,44019,1,NA,NA
24134,44020,2,NA,NA
24134,44021,3,NA,NA
24134,44034,1,NA,NA
24134,44043,1,NA,NA
24134,44049,2,NA,NA
24134,46003,4,NA,NA
24134,46013,2,NA,NA
24134,46014,2,NA,NA
24134,46025,1,NA,NA
24134,52011,1,NA,NA
24134,52063,1,NA,NA
24134,55010,3,NA,NA
24134,62096,1,NA,NA
24134,62118,1,NA,NA
24134,71004,40,NA,NA
24134,71011,3,NA,NA
24134,71016,44,NA,NA
24134,71020,36,NA,NA
24134,71022,177,NA,NA
24134,71024,21,NA,NA
24134,71034,22,NA,NA
24134,71037,31,NA,NA
24134,71053,30,NA,NA
24134,71057,131,NA,NA
24134,71066,5,NA,NA
24134,71067,1,NA,NA
24134,71069,14,NA,NA
24134,71070,21,NA,NA
24134,72004,3,NA,NA
24134,72020,3,NA,NA
24134,72021,1,NA,NA
24134,72025,1,NA,NA
24134,72029,5,NA,NA
24134,72030,16,NA,NA
24134,72039,18,NA,NA
24134,72041,4,NA,NA
24134,73001,2,NA,NA
24134,73006,3,NA,NA
24134,73032,1,NA,NA
24134,73042,4,NA,NA
24134,73066,2,NA,NA
24134,73083,4,NA,NA
24134,73098,1,NA,NA
24134,81001,2,NA,NA
24134,92094,4,NA,NA
24135,11001,4,NA,NA
24135,11002,37,NA,NA
24135,11004,1,NA,NA
24135,11005,1,NA,NA
24135,11008,3,NA,NA
24135,11013,2,NA,NA
24135,11024,1,NA,NA
24135,11029,2,NA,NA
24135,11030,1,NA,NA
24135,11035,1,NA,NA
24135,11037,1,NA,NA
24135,11056,1,NA,NA
24135,12002,1,NA,NA
24135,12005,4,NA,NA
24135,12007,2,NA,NA
24135,12009,2,NA,NA
24135,12014,21,NA,NA
24135,12021,7,NA,NA
24135,12025,29,NA,NA
24135,12030,1,NA,NA
24135,12035,2,NA,NA
24135,12040,1,NA,NA
24135,13004,2,NA,NA
24135,13006,3,NA,NA
24135,13008,9,NA,NA
24135,13011,9,NA,NA
24135,13013,5,NA,NA
24135,13016,2,NA,NA
24135,13025,2,NA,NA
24135,13029,4,NA,NA
24135,13040,3,NA,NA
24135,13044,1,NA,NA
24135,13049,11,NA,NA
24135,13053,1,NA,NA
24135,21001,12,NA,NA
24135,21002,6,NA,NA
24135,21004,164,NA,NA
24135,21005,11,NA,NA
24135,21006,37,NA,NA
24135,21007,10,NA,NA
24135,21009,23,NA,NA
24135,21010,3,NA,NA
24135,21012,7,NA,NA
24135,21013,16,NA,NA
24135,21014,3,NA,NA
24135,21015,17,NA,NA
24135,21016,6,NA,NA
24135,21017,1,NA,NA
24135,21018,13,NA,NA
24135,21019,5,NA,NA
24135,23002,2,NA,NA
24135,23003,1,NA,NA
24135,23016,6,NA,NA
24135,23025,7,NA,NA
24135,23027,1,NA,NA
24135,23032,1,NA,NA
24135,23033,1,NA,NA
24135,23038,11,NA,NA
24135,23039,3,NA,NA
24135,23045,4,NA,NA
24135,23047,34,NA,NA
24135,23050,1,NA,NA
24135,23062,2,NA,NA
24135,23077,2,NA,NA
24135,23081,5,NA,NA
24135,23088,32,NA,NA
24135,23094,107,NA,NA
24135,23096,5,NA,NA
24135,23097,1,NA,NA
24135,23098,1,NA,NA
24135,23099,2,NA,NA
24135,23102,5,NA,NA
24135,23103,3,NA,NA
24135,24001,211,NA,NA
24135,24007,14,NA,NA
24135,24008,30,NA,NA
24135,24009,7,NA,NA
24135,24011,49,NA,NA
24135,24014,10,NA,NA
24135,24016,14,NA,NA
24135,24020,90,NA,NA
24135,24028,1,NA,NA
24135,24033,15,NA,NA
24135,24038,26,NA,NA
24135,24041,6,NA,NA
24135,24043,32,NA,NA
24135,24045,8,NA,NA
24135,24048,6,NA,NA
24135,24054,4,NA,NA
24135,24055,19,NA,NA
24135,24059,3,NA,NA
24135,24062,1079,NA,NA
24135,24066,131,NA,NA
24135,24086,8,NA,NA
24135,24094,37,NA,NA
24135,24104,11,NA,NA
24135,24107,151,NA,NA
24135,24109,6,NA,NA
24135,24130,3,NA,NA
24135,24133,4,NA,NA
24135,24134,27,NA,NA
24135,24135,480,NA,NA
24135,24137,12,NA,NA
24135,25005,4,NA,NA
24135,25015,1,NA,NA
24135,25048,1,NA,NA
24135,25050,2,NA,NA
24135,25110,1,NA,NA
24135,25112,3,NA,NA
24135,25117,1,NA,NA
24135,25121,2,NA,NA
24135,33029,1,NA,NA
24135,34022,1,NA,NA
24135,34040,1,NA,NA
24135,35013,1,NA,NA
24135,36008,1,NA,NA
24135,36015,1,NA,NA
24135,38002,1,NA,NA
24135,38016,1,NA,NA
24135,42006,1,NA,NA
24135,42011,2,NA,NA
24135,42028,1,NA,NA
24135,44001,1,NA,NA
24135,44011,1,NA,NA
24135,44021,8,NA,NA
24135,46013,2,NA,NA
24135,46021,2,NA,NA
24135,52011,1,NA,NA
24135,62118,1,NA,NA
24135,63084,1,NA,NA
24135,71004,2,NA,NA
24135,71011,3,NA,NA
24135,71016,16,NA,NA
24135,71020,7,NA,NA
24135,71022,37,NA,NA
24135,71024,5,NA,NA
24135,71034,3,NA,NA
24135,71037,4,NA,NA
24135,71047,1,NA,NA
24135,71053,11,NA,NA
24135,71057,6,NA,NA
24135,71069,1,NA,NA
24135,71070,3,NA,NA
24135,72020,1,NA,NA
24135,72021,2,NA,NA
24135,72029,2,NA,NA
24135,72030,2,NA,NA
24135,72039,4,NA,NA
24135,73006,2,NA,NA
24135,73042,1,NA,NA
24135,73083,1,NA,NA
24135,73107,2,NA,NA
24135,92094,1,NA,NA
24137,11001,3,NA,NA
24137,11002,15,NA,NA
24137,11008,1,NA,NA
24137,11024,1,NA,NA
24137,12009,1,NA,NA
24137,12014,4,NA,NA
24137,12021,4,NA,NA
24137,12025,10,NA,NA
24137,12034,1,NA,NA
24137,12035,2,NA,NA
24137,12040,1,NA,NA
24137,13004,1,NA,NA
24137,13008,2,NA,NA
24137,13011,4,NA,NA
24137,13017,1,NA,NA
24137,13025,1,NA,NA
24137,13029,1,NA,NA
24137,13040,3,NA,NA
24137,21001,6,NA,NA
24137,21002,2,NA,NA
24137,21004,112,NA,NA
24137,21005,6,NA,NA
24137,21006,9,NA,NA
24137,21009,11,NA,NA
24137,21010,8,NA,NA
24137,21012,4,NA,NA
24137,21013,4,NA,NA
24137,21014,2,NA,NA
24137,21015,11,NA,NA
24137,21016,4,NA,NA
24137,21017,2,NA,NA
24137,21018,6,NA,NA
24137,21019,4,NA,NA
24137,23002,3,NA,NA
24137,23016,1,NA,NA
24137,23025,3,NA,NA
24137,23027,1,NA,NA
24137,23033,2,NA,NA
24137,23038,3,NA,NA
24137,23044,1,NA,NA
24137,23045,1,NA,NA
24137,23047,14,NA,NA
24137,23052,1,NA,NA
24137,23062,2,NA,NA
24137,23077,2,NA,NA
24137,23081,1,NA,NA
24137,23088,5,NA,NA
24137,23094,35,NA,NA
24137,23098,1,NA,NA
24137,23102,1,NA,NA
24137,24001,24,NA,NA
24137,24007,1,NA,NA
24137,24008,11,NA,NA
24137,24009,4,NA,NA
24137,24011,18,NA,NA
24137,24014,1,NA,NA
24137,24016,14,NA,NA
24137,24020,33,NA,NA
24137,24028,2,NA,NA
24137,24033,1,NA,NA
24137,24038,17,NA,NA
24137,24041,33,NA,NA
24137,24043,3,NA,NA
24137,24045,1,NA,NA
24137,24048,3,NA,NA
24137,24054,27,NA,NA
24137,24055,7,NA,NA
24137,24059,12,NA,NA
24137,24062,309,NA,NA
24137,24066,39,NA,NA
24137,24086,5,NA,NA
24137,24094,4,NA,NA
24137,24104,6,NA,NA
24137,24107,541,NA,NA
24137,24109,1,NA,NA
24137,24130,3,NA,NA
24137,24133,6,NA,NA
24137,24134,7,NA,NA
24137,24135,20,NA,NA
24137,24137,256,NA,NA
24137,25005,9,NA,NA
24137,25014,1,NA,NA
24137,25048,2,NA,NA
24137,25110,1,NA,NA
24137,25118,1,NA,NA
24137,25121,1,NA,NA
24137,41002,1,NA,NA
24137,41048,1,NA,NA
24137,44021,2,NA,NA
24137,52011,1,NA,NA
24137,61080,1,NA,NA
24137,62118,2,NA,NA
24137,71004,3,NA,NA
24137,71016,4,NA,NA
24137,71020,2,NA,NA
24137,71022,21,NA,NA
24137,71024,2,NA,NA
24137,71037,3,NA,NA
24137,71053,19,NA,NA
24137,71057,4,NA,NA
24137,71070,1,NA,NA
24137,72037,1,NA,NA
24137,72039,1,NA,NA
24137,72041,1,NA,NA
24137,73009,1,NA,NA
24137,73032,2,NA,NA
24137,73083,3,NA,NA
24137,91143,1,NA,NA
24137,92094,1,NA,NA
24137,92114,1,NA,NA
25005,11002,8,NA,NA
25005,11008,1,NA,NA
25005,12007,2,NA,NA
25005,12025,2,NA,NA
25005,13049,2,NA,NA
25005,21001,20,NA,NA
25005,21002,23,NA,NA
25005,21004,230,NA,NA
25005,21005,32,NA,NA
25005,21006,49,NA,NA
25005,21007,12,NA,NA
25005,21008,1,NA,NA
25005,21009,44,NA,NA
25005,21010,5,NA,NA
25005,21011,2,NA,NA
25005,21012,15,NA,NA
25005,21013,13,NA,NA
25005,21014,14,NA,NA
25005,21015,57,NA,NA
25005,21016,9,NA,NA
25005,21017,12,NA,NA
25005,21018,103,NA,NA
25005,21019,24,NA,NA
25005,23002,2,NA,NA
25005,23003,4,NA,NA
25005,23016,2,NA,NA
25005,23025,4,NA,NA
25005,23027,1,NA,NA
25005,23033,1,NA,NA
25005,23038,1,NA,NA
25005,23045,2,NA,NA
25005,23047,26,NA,NA
25005,23050,1,NA,NA
25005,23062,5,NA,NA
25005,23077,1,NA,NA
25005,23081,8,NA,NA
25005,23086,4,NA,NA
25005,23088,13,NA,NA
25005,23094,54,NA,NA
25005,23098,3,NA,NA
25005,23101,4,NA,NA
25005,23102,1,NA,NA
25005,23103,1,NA,NA
25005,24011,5,NA,NA
25005,24033,1,NA,NA
25005,24038,5,NA,NA
25005,24041,3,NA,NA
25005,24045,1,NA,NA
25005,24054,1,NA,NA
25005,24055,5,NA,NA
25005,24062,108,NA,NA
25005,24066,2,NA,NA
25005,24086,9,NA,NA
25005,24104,4,NA,NA
25005,24107,5,NA,NA
25005,25005,273,NA,NA
25005,25014,10,NA,NA
25005,25015,1,NA,NA
25005,25018,11,NA,NA
25005,25023,7,NA,NA
25005,25031,1,NA,NA
25005,25037,32,NA,NA
25005,25043,6,NA,NA
25005,25048,53,NA,NA
25005,25050,8,NA,NA
25005,25068,3,NA,NA
25005,25072,11,NA,NA
25005,25084,5,NA,NA
25005,25091,25,NA,NA
25005,25105,1,NA,NA
25005,25110,15,NA,NA
25005,25112,186,NA,NA
25005,25117,5,NA,NA
25005,25118,5,NA,NA
25005,25119,4,NA,NA
25005,25120,2,NA,NA
25005,25121,91,NA,NA
25005,25122,1,NA,NA
25005,25124,3,NA,NA
25005,42004,1,NA,NA
25005,44021,2,NA,NA
25005,44040,1,NA,NA
25005,51004,1,NA,NA
25005,52011,6,NA,NA
25005,52021,1,NA,NA
25005,52055,1,NA,NA
25005,52063,3,NA,NA
25005,53028,1,NA,NA
25005,53053,2,NA,NA
25005,56087,2,NA,NA
25005,61072,1,NA,NA
25005,62003,1,NA,NA
25005,62051,1,NA,NA
25005,62063,5,NA,NA
25005,62093,1,NA,NA
25005,62108,1,NA,NA
25005,62118,1,NA,NA
25005,63035,1,NA,NA
25005,63079,3,NA,NA
25005,71011,1,NA,NA
25005,71016,1,NA,NA
25005,71024,1,NA,NA
25005,71034,1,NA,NA
25005,73009,2,NA,NA
25005,73083,1,NA,NA
25005,73107,1,NA,NA
25005,83034,2,NA,NA
25005,92003,1,NA,NA
25005,92045,1,NA,NA
25005,92094,19,NA,NA
25005,92140,1,NA,NA
25005,92142,2,NA,NA
25005,93022,2,NA,NA
25014,11002,23,NA,NA
25014,11013,3,NA,NA
25014,11023,1,NA,NA
25014,11024,2,NA,NA
25014,11030,1,NA,NA
25014,11039,1,NA,NA
25014,11053,1,NA,NA
25014,12007,5,NA,NA
25014,12025,6,NA,NA
25014,12030,2,NA,NA
25014,12035,1,NA,NA
25014,12040,1,NA,NA
25014,13004,1,NA,NA
25014,13011,2,NA,NA
25014,13040,1,NA,NA
25014,13049,1,NA,NA
25014,21001,412,NA,NA
25014,21002,139,NA,NA
25014,21003,32,NA,NA
25014,21004,1928,NA,NA
25014,21005,224,NA,NA
25014,21006,153,NA,NA
25014,21007,208,NA,NA
25014,21008,20,NA,NA
25014,21009,452,NA,NA
25014,21010,43,NA,NA
25014,21011,17,NA,NA
25014,21012,148,NA,NA
25014,21013,221,NA,NA
25014,21014,74,NA,NA
25014,21015,231,NA,NA
25014,21016,523,NA,NA
25014,21017,159,NA,NA
25014,21018,264,NA,NA
25014,21019,89,NA,NA
25014,23002,16,NA,NA
25014,23003,43,NA,NA
25014,23016,23,NA,NA
25014,23024,1,NA,NA
25014,23025,15,NA,NA
25014,23027,21,NA,NA
25014,23033,9,NA,NA
25014,23038,2,NA,NA
25014,23045,2,NA,NA
25014,23047,61,NA,NA
25014,23050,1,NA,NA
25014,23052,1,NA,NA
25014,23062,13,NA,NA
25014,23077,19,NA,NA
25014,23081,9,NA,NA
25014,23086,12,NA,NA
25014,23088,25,NA,NA
25014,23094,155,NA,NA
25014,23096,1,NA,NA
25014,23098,48,NA,NA
25014,23099,6,NA,NA
25014,23100,23,NA,NA
25014,23101,69,NA,NA
25014,23102,9,NA,NA
25014,23103,2,NA,NA
25014,23104,1,NA,NA
25014,23105,2,NA,NA
25014,24038,1,NA,NA
25014,24041,1,NA,NA
25014,24055,5,NA,NA
25014,24062,24,NA,NA
25014,24094,1,NA,NA
25014,24104,10,NA,NA
25014,24109,1,NA,NA
25014,25005,4,NA,NA
25014,25014,2504,NA,NA
25014,25015,108,NA,NA
25014,25018,3,NA,NA
25014,25023,23,NA,NA
25014,25031,35,NA,NA
25014,25037,7,NA,NA
25014,25043,2,NA,NA
25014,25044,27,NA,NA
25014,25048,5,NA,NA
25014,25050,77,NA,NA
25014,25068,8,NA,NA
25014,25072,409,NA,NA
25014,25084,2,NA,NA
25014,25091,124,NA,NA
25014,25105,76,NA,NA
25014,25107,5,NA,NA
25014,25110,835,NA,NA
25014,25112,154,NA,NA
25014,25117,8,NA,NA
25014,25119,94,NA,NA
25014,25120,2,NA,NA
25014,25121,138,NA,NA
25014,25123,5,NA,NA
25014,25124,1,NA,NA
25014,31005,2,NA,NA
25014,31022,1,NA,NA
25014,31043,1,NA,NA
25014,32011,1,NA,NA
25014,34023,1,NA,NA
25014,38014,1,NA,NA
25014,41002,3,NA,NA
25014,41048,5,NA,NA
25014,44001,1,NA,NA
25014,44020,1,NA,NA
25014,44021,7,NA,NA
25014,44043,1,NA,NA
25014,44081,2,NA,NA
25014,45035,3,NA,NA
25014,46021,3,NA,NA
25014,51004,6,NA,NA
25014,51009,1,NA,NA
25014,51012,1,NA,NA
25014,52010,1,NA,NA
25014,52011,181,NA,NA
25014,52012,2,NA,NA
25014,52015,7,NA,NA
25014,52018,1,NA,NA
25014,52021,11,NA,NA
25014,52022,2,NA,NA
25014,52043,6,NA,NA
25014,52048,5,NA,NA
25014,52055,2,NA,NA
25014,52063,51,NA,NA
25014,52075,1,NA,NA
25014,53014,5,NA,NA
25014,53020,2,NA,NA
25014,53028,6,NA,NA
25014,53044,2,NA,NA
25014,53053,32,NA,NA
25014,53065,1,NA,NA
25014,53068,1,NA,NA
25014,53070,6,NA,NA
25014,55004,4,NA,NA
25014,55010,6,NA,NA
25014,55022,29,NA,NA
25014,55023,8,NA,NA
25014,55039,1,NA,NA
25014,55040,9,NA,NA
25014,56001,2,NA,NA
25014,56011,1,NA,NA
25014,56022,1,NA,NA
25014,56044,2,NA,NA
25014,56078,1,NA,NA
25014,56087,3,NA,NA
25014,56088,1,NA,NA
25014,57027,1,NA,NA
25014,57081,6,NA,NA
25014,61003,1,NA,NA
25014,61072,1,NA,NA
25014,61080,1,NA,NA
25014,62051,5,NA,NA
25014,62063,11,NA,NA
25014,62093,1,NA,NA
25014,62100,1,NA,NA
25014,64015,2,NA,NA
25014,64034,1,NA,NA
25014,64047,1,NA,NA
25014,71022,1,NA,NA
25014,71034,1,NA,NA
25014,73042,1,NA,NA
25014,73083,1,NA,NA
25014,81001,1,NA,NA
25014,82003,1,NA,NA
25014,82014,1,NA,NA
25014,83013,1,NA,NA
25014,83034,1,NA,NA
25014,84043,1,NA,NA
25014,84059,1,NA,NA
25014,84077,1,NA,NA
25014,91034,1,NA,NA
25014,91141,4,NA,NA
25014,92003,1,NA,NA
25014,92045,4,NA,NA
25014,92094,48,NA,NA
25014,92137,1,NA,NA
25014,92140,2,NA,NA
25014,92142,15,NA,NA
25014,93014,1,NA,NA
25014,93022,1,NA,NA
25014,93088,1,NA,NA
25015,11002,7,NA,NA
25015,11035,1,NA,NA
25015,11052,1,NA,NA
25015,12025,1,NA,NA
25015,12030,1,NA,NA
25015,21001,176,NA,NA
25015,21002,34,NA,NA
25015,21003,14,NA,NA
25015,21004,397,NA,NA
25015,21005,43,NA,NA
25015,21006,31,NA,NA
25015,21007,69,NA,NA
25015,21008,4,NA,NA
25015,21009,91,NA,NA
25015,21010,28,NA,NA
25015,21011,9,NA,NA
25015,21012,54,NA,NA
25015,21013,42,NA,NA
25015,21014,24,NA,NA
25015,21015,44,NA,NA
25015,21016,112,NA,NA
25015,21017,23,NA,NA
25015,21018,50,NA,NA
25015,21019,15,NA,NA
25015,23002,3,NA,NA
25015,23003,24,NA,NA
25015,23016,6,NA,NA
25015,23025,3,NA,NA
25015,23027,28,NA,NA
25015,23045,2,NA,NA
25015,23047,6,NA,NA
25015,23062,1,NA,NA
25015,23064,1,NA,NA
25015,23077,20,NA,NA
25015,23081,8,NA,NA
25015,23086,1,NA,NA
25015,23088,10,NA,NA
25015,23094,45,NA,NA
25015,23098,21,NA,NA
25015,23100,4,NA,NA
25015,23101,14,NA,NA
25015,23102,3,NA,NA
25015,23104,1,NA,NA
25015,24055,1,NA,NA
25015,24062,7,NA,NA
25015,24094,1,NA,NA
25015,25005,2,NA,NA
25015,25014,356,NA,NA
25015,25015,358,NA,NA
25015,25023,3,NA,NA
25015,25031,6,NA,NA
25015,25044,26,NA,NA
25015,25048,1,NA,NA
25015,25050,18,NA,NA
25015,25068,4,NA,NA
25015,25072,84,NA,NA
25015,25091,18,NA,NA
25015,25105,83,NA,NA
25015,25107,3,NA,NA
25015,25110,135,NA,NA
25015,25112,23,NA,NA
25015,25117,2,NA,NA
25015,25119,15,NA,NA
25015,25121,19,NA,NA
25015,25123,3,NA,NA
25015,31005,1,NA,NA
25015,34043,1,NA,NA
25015,41002,1,NA,NA
25015,41048,1,NA,NA
25015,41063,1,NA,NA
25015,44021,2,NA,NA
25015,44048,1,NA,NA
25015,44081,1,NA,NA
25015,46003,1,NA,NA
25015,46021,1,NA,NA
25015,51004,4,NA,NA
25015,52011,38,NA,NA
25015,52012,2,NA,NA
25015,52015,1,NA,NA
25015,52021,4,NA,NA
25015,52043,1,NA,NA
25015,52048,1,NA,NA
25015,52055,1,NA,NA
25015,52063,18,NA,NA
25015,52075,5,NA,NA
25015,53053,7,NA,NA
25015,53070,1,NA,NA
25015,55004,2,NA,NA
25015,55010,2,NA,NA
25015,55022,4,NA,NA
25015,55023,3,NA,NA
25015,55035,1,NA,NA
25015,55040,6,NA,NA
25015,56001,1,NA,NA
25015,56044,1,NA,NA
25015,56078,1,NA,NA
25015,56087,1,NA,NA
25015,57081,3,NA,NA
25015,62063,3,NA,NA
25015,62118,2,NA,NA
25015,62122,1,NA,NA
25015,64034,1,NA,NA
25015,64076,1,NA,NA
25015,71053,2,NA,NA
25015,92003,1,NA,NA
25015,92094,6,NA,NA
25015,92114,1,NA,NA
25015,92137,4,NA,NA
25015,92140,1,NA,NA
25015,92142,1,NA,NA
25015,93022,2,NA,NA
25018,11001,1,NA,NA
25018,11002,4,NA,NA
25018,11004,1,NA,NA
25018,11024,1,NA,NA
25018,11030,1,NA,NA
25018,11038,1,NA,NA
25018,11040,1,NA,NA
25018,11050,1,NA,NA
25018,11056,1,NA,NA
25018,12014,2,NA,NA
25018,12021,1,NA,NA
25018,12025,5,NA,NA
25018,12030,1,NA,NA
25018,12040,3,NA,NA
25018,21001,56,NA,NA
25018,21002,57,NA,NA
25018,21003,3,NA,NA
25018,21004,428,NA,NA
25018,21005,70,NA,NA
25018,21006,43,NA,NA
25018,21007,19,NA,NA
25018,21008,5,NA,NA
25018,21009,121,NA,NA
25018,21010,14,NA,NA
25018,21011,1,NA,NA
25018,21012,30,NA,NA
25018,21013,22,NA,NA
25018,21014,21,NA,NA
25018,21015,70,NA,NA
25018,21016,49,NA,NA
25018,21017,39,NA,NA
25018,21018,116,NA,NA
25018,21019,34,NA,NA
25018,23002,3,NA,NA
25018,23003,4,NA,NA
25018,23016,3,NA,NA
25018,23025,6,NA,NA
25018,23027,3,NA,NA
25018,23032,1,NA,NA
25018,23033,7,NA,NA
25018,23047,15,NA,NA
25018,23050,1,NA,NA
25018,23052,1,NA,NA
25018,23062,14,NA,NA
25018,23077,3,NA,NA
25018,23081,2,NA,NA
25018,23086,1,NA,NA
25018,23088,14,NA,NA
25018,23094,61,NA,NA
25018,23098,5,NA,NA
25018,23099,4,NA,NA
25018,23100,2,NA,NA
25018,23101,3,NA,NA
25018,23102,3,NA,NA
25018,23103,6,NA,NA
25018,24038,2,NA,NA
25018,24041,1,NA,NA
25018,24045,2,NA,NA
25018,24055,3,NA,NA
25018,24059,1,NA,NA
25018,24062,16,NA,NA
25018,24066,1,NA,NA
25018,24094,1,NA,NA
25018,24104,7,NA,NA
25018,24107,2,NA,NA
25018,25005,3,NA,NA
25018,25014,25,NA,NA
25018,25015,3,NA,NA
25018,25018,362,NA,NA
25018,25023,17,NA,NA
25018,25031,4,NA,NA
25018,25037,50,NA,NA
25018,25043,11,NA,NA
25018,25044,2,NA,NA
25018,25048,21,NA,NA
25018,25050,32,NA,NA
25018,25068,20,NA,NA
25018,25072,27,NA,NA
25018,25084,20,NA,NA
25018,25091,98,NA,NA
25018,25105,5,NA,NA
25018,25107,3,NA,NA
25018,25110,24,NA,NA
25018,25112,447,NA,NA
25018,25117,5,NA,NA
25018,25119,6,NA,NA
25018,25120,3,NA,NA
25018,25121,288,NA,NA
25018,25123,1,NA,NA
25018,25124,10,NA,NA
25018,34022,2,NA,NA
25018,41063,1,NA,NA
25018,44021,4,NA,NA
25018,44043,1,NA,NA
25018,52010,1,NA,NA
25018,52011,22,NA,NA
25018,52012,2,NA,NA
25018,52021,5,NA,NA
25018,52048,1,NA,NA
25018,52063,5,NA,NA
25018,53053,1,NA,NA
25018,55022,4,NA,NA
25018,55023,2,NA,NA
25018,56087,1,NA,NA
25018,61031,1,NA,NA
25018,61072,1,NA,NA
25018,62003,1,NA,NA
25018,62051,2,NA,NA
25018,62063,12,NA,NA
25018,62118,3,NA,NA
25018,62120,1,NA,NA
25018,63079,1,NA,NA
25018,64034,3,NA,NA
25018,71011,1,NA,NA
25018,71016,1,NA,NA
25018,71070,1,NA,NA
25018,82032,1,NA,NA
25018,83034,1,NA,NA
25018,91034,1,NA,NA
25018,91059,1,NA,NA
25018,91142,1,NA,NA
25018,92003,3,NA,NA
25018,92006,2,NA,NA
25018,92035,1,NA,NA
25018,92045,2,NA,NA
25018,92094,71,NA,NA
25018,92114,2,NA,NA
25018,92137,2,NA,NA
25018,92138,1,NA,NA
25018,92140,6,NA,NA
25018,92141,1,NA,NA
25018,92142,18,NA,NA
